SSE,B,101311,22龙江02,0.01,100
SSE,B,101312,22龙江03,0.01,100
SSE,B,101313,22龙江04,0.01,100
SSE,B,101314,22江西01,0.01,100
SSE,B,101315,22江西02,0.01,100
SSE,B,101316,22江西03,0.01,100
SSE,B,101317,22江西04,0.01,100
SSE,B,101318,22江西05,0.01,100
SSE,B,101319,22江西06,0.01,100
SSE,B,101320,22江西07,0.01,100
SSE,B,101321,22江西08,0.01,100
SSE,B,101322,22江西09,0.01,100
SSE,B,101323,22江西10,0.01,100
SSE,B,101324,22江西11,0.01,100
SSE,B,101325,22四川01,0.01,100
SSE,B,101326,22四川02,0.01,100
SSE,B,101327,22四川03,0.01,100
SSE,B,101328,22四川04,0.01,100
SSE,B,101329,22四川05,0.01,100
SSE,B,101330,22四川06,0.01,100
SSE,B,101331,22四川07,0.01,100
SSE,B,101332,22四川08,0.01,100
SSE,B,101333,22四川09,0.01,100
SSE,B,101334,22四川10,0.01,100
SSE,B,101335,22四川11,0.01,100
SSE,B,101336,22四川12,0.01,100
SSE,B,101337,22四川13,0.01,100
SSE,B,101338,22四川14,0.01,100
SSE,B,101339,22四川15,0.01,100
SSE,B,101340,22四川16,0.01,100
SSE,B,101341,22厦门01,0.01,100
SSE,B,101342,22吉林01,0.01,100
SSE,B,101343,22吉林02,0.01,100
SSE,B,101344,22吉林03,0.01,100
SSE,B,101345,22吉林04,0.01,100
SSE,B,101346,22吉林05,0.01,100
SSE,B,101347,22吉林06,0.01,100
SSE,B,101348,22吉林07,0.01,100
SSE,B,101349,22吉林08,0.01,100
SSE,B,101350,22重庆01,0.01,100
SSE,B,101351,22重庆02,0.01,100
SSE,B,101352,22重庆03,0.01,100
SSE,B,101353,22重庆04,0.01,100
SSE,B,101354,22重庆05,0.01,100
SSE,B,101355,22河北01,0.01,100
SSE,B,101356,22河北02,0.01,100
SSE,B,101357,22河北03,0.01,100
SSE,B,101358,22河北04,0.01,100
SSE,B,101359,22山西01,0.01,100
SSE,B,101360,22山西02,0.01,100
SSE,B,101361,22山西03,0.01,100
SSE,B,101362,22山西04,0.01,100
SSE,B,101363,22山西05,0.01,100
SSE,B,101364,22山西06,0.01,100
SSE,B,101365,22天津01,0.01,100
SSE,B,101366,22天津02,0.01,100
SSE,B,101367,22天津03,0.01,100
SSE,B,101368,22天津04,0.01,100
SSE,B,101369,22天津05,0.01,100
SSE,B,101370,22天津06,0.01,100
SSE,B,101371,22天津07,0.01,100
SSE,B,101372,22天津08,0.01,100
SSE,B,101373,22天津09,0.01,100
SSE,B,101374,22天津10,0.01,100
SSE,B,101375,22天津11,0.01,100
SSE,B,101376,22贵州01,0.01,100
SSE,B,101377,22贵州02,0.01,100
SSE,B,101378,22贵州03,0.01,100
SSE,B,101379,22贵州04,0.01,100
SSE,B,101380,22贵州05,0.01,100
SSE,B,101381,22贵州06,0.01,100
SSE,B,101382,22贵州07,0.01,100
SSE,B,101383,22贵州08,0.01,100
SSE,B,101384,22贵州09,0.01,100
SSE,B,101385,22贵州10,0.01,100
SSE,B,101386,22贵州11,0.01,100
SSE,B,101387,22贵州12,0.01,100
SSE,B,101388,22贵州13,0.01,100
SSE,B,101389,22贵州14,0.01,100
SSE,B,101390,22贵州15,0.01,100
SSE,B,101391,22贵州16,0.01,100
SSE,B,110038,济川转债,0.01,124.79
